user_id,time_seq,time_point,cate_8_time_point,lookcate8num,lookcate8brandnum
201071,61,14,5,7,6
201072,19,19,6,11,1
201073,56,3,3,4,3
201074,9,16,6,5,1
201075,38,8,5,25,2
201076,34,4,4,6,3
201077,51,19,6,11,4
201078,65,16,7,23,4
201079,52,5,2,8,1
201080,71,4,4,8,6
201081,4,14,2,2,2
201082,73,23,22,33,11
201083,68,7,5,19,9
201084,43,14,10,21,8
201085,41,6,4,6,2
201086,40,7,2,2,2
201087,31,16,8,20,10
201088,50,15,8,14,6
201089,71,40,13,18,9
201090,1,1,1,5,1
201091,65,20,18,13,2
201092,6,3,1,1,1
201093,66,17,9,14,6
201094,41,18,4,5,2
201095,71,8,7,26,10
201096,40,9,6,17,5
201097,62,7,7,6,1
201098,49,28,11,41,6
201099,71,6,4,4,4
201100,50,22,15,31,7
201101,68,7,4,8,5
201102,19,4,2,2,2
201103,13,11,9,31,8
201104,50,8,4,5,1
201105,3,1,1,1,1
201106,72,35,17,22,9
201107,59,7,5,9,6
201108,1,1,1,1,1
201109,65,5,5,5,2
201110,71,11,4,5,3
201111,46,6,3,4,3
201112,43,10,9,20,3
201113,60,24,5,27,8
201114,31,12,6,6,4
201115,71,4,2,4,2
201116,37,5,5,15,6
201117,71,8,5,12,3
201118,35,11,10,26,9
201119,43,12,12,26,4
201120,71,12,5,15,2
201121,44,5,4,10,6
201122,71,25,10,33,15
201123,2,2,2,10,3
201124,24,5,5,3,2
201125,42,7,7,15,2
201126,1,2,1,4,2
201127,73,17,4,5,3
201128,63,8,6,10,5
201129,0,0,0,0,0
201130,26,22,7,20,4
201131,30,1,1,3,1
201132,32,3,1,1,0
201133,63,1,1,2,1
201134,2,4,2,2,2
201135,70,4,4,15,2
201136,61,4,4,7,4
201137,41,9,6,12,5
201138,68,7,5,5,4
201139,68,11,5,4,2
201140,64,13,10,13,4
201141,52,13,7,8,6
201142,62,10,3,2,2
201143,15,10,9,16,3
201144,60,28,11,20,7
201145,6,5,4,3,1
201146,28,54,3,3,3
201147,44,25,7,17,7
201148,71,6,6,15,5
201149,68,23,14,41,8
201150,54,7,7,17,7
201151,71,8,5,4,2
201152,74,10,7,8,3
201153,45,2,2,3,2
201154,12,4,3,10,3
201155,34,11,6,17,4
201156,59,10,7,19,7
201157,47,31,9,9,5
201158,71,9,8,17,6
201159,29,13,10,13,3
201160,17,7,3,17,3
201161,55,14,10,17,7
201162,2,1,1,7,2
201163,44,6,5,5,1
201164,0,0,0,0,0
201165,0,0,0,0,0
201166,32,10,9,13,4
201167,69,9,4,9,2
201168,54,32,5,4,3
201169,24,4,3,6,1
201170,44,9,5,5,4
201171,64,9,8,21,2
201172,63,10,3,3,1
201173,43,3,3,5,2
201174,54,9,5,10,5
201175,30,8,8,11,1
201176,0,0,0,0,0
201177,32,10,3,7,3
201178,66,18,12,31,5
201179,37,9,8,10,4
201180,33,3,3,16,3
201181,56,6,4,20,1
201182,53,14,5,17,3
201183,71,2,2,9,3
201184,51,6,5,13,6
201185,17,10,10,15,3
201186,65,6,5,20,6
201187,43,8,6,11,1
201188,52,18,6,15,5
201189,52,14,4,7,5
201190,27,7,4,6,3
201191,39,15,6,10,6
201192,22,11,6,16,5
201193,51,41,10,21,6
201194,59,2,2,1,1
201195,10,15,5,14,4
201196,51,34,15,18,4
201197,70,12,8,15,6
201198,48,10,7,10,3
201199,25,3,3,10,2
201200,15,4,3,6,1
201201,6,3,2,3,2
201202,7,3,2,9,5
201203,67,12,8,43,9
201204,43,2,2,7,2
201205,67,17,12,163,16
201206,46,11,7,12,4
201207,39,8,4,5,1
201208,22,16,8,20,2
201209,68,8,6,9,5
201210,4,4,3,27,7
201211,65,16,7,14,7
201212,2,2,2,6,3
201213,50,5,3,4,4
201214,10,4,4,4,3
201215,32,1,1,2,2
201216,57,18,7,24,4
201217,13,7,2,7,3
201218,31,7,1,1,1
201219,53,4,4,14,7
201220,69,12,6,13,3
201221,1,13,1,4,3
201222,56,14,7,17,6
201223,52,14,11,24,2
201224,39,14,5,17,8
201225,62,12,6,12,7
201226,61,5,5,14,5
201227,69,7,3,4,2
201228,52,11,5,24,4
201229,30,4,4,9,8
201230,34,14,9,27,6
201231,44,8,4,3,3
201232,35,23,6,28,8
201233,70,9,9,8,2
201234,37,10,6,10,3
201235,25,6,5,6,3
201236,70,5,5,6,3
201237,46,5,4,7,3
201238,30,2,2,4,1
201239,33,8,3,11,6
201240,44,4,3,3,2
201241,28,31,6,7,5
201242,52,4,4,37,1
201243,44,16,10,13,8
201244,33,5,3,4,3
201245,71,27,21,46,7
201246,43,11,2,4,3
201247,70,36,7,22,3
201248,67,7,4,8,2
201249,67,24,12,27,9
201250,8,8,6,23,7
201251,46,17,8,39,6
201252,28,4,2,1,1
201253,39,10,4,13,5
201254,64,8,5,11,6
201255,62,18,15,22,7
201256,33,7,4,12,5
201257,70,10,9,38,11
201258,70,5,2,5,1
201259,70,10,9,23,3
201260,41,5,5,5,2
201261,20,8,2,2,1
201262,61,9,5,6,3
201263,53,5,5,7,3
201264,69,13,7,9,6
201265,46,22,10,19,4
201266,54,16,9,12,5
201267,47,10,5,10,4
201268,27,9,8,19,7
201269,7,2,2,2,2
201270,37,2,2,5,4
201271,21,7,6,13,3
201272,43,18,6,12,1
201273,26,7,3,2,2
201274,48,10,7,47,12
201275,42,9,7,12,4
201276,31,18,5,9,4
201277,42,6,4,11,5
201278,46,13,4,12,2
201279,56,4,3,4,3
201280,74,3,3,6,3
201281,47,11,6,28,9
201282,66,8,6,30,9
201283,47,5,5,12,2
201284,69,8,3,10,2
201285,3,2,1,1,1
201286,46,25,5,5,4
201287,62,18,9,52,6
201288,59,6,6,7,2
201289,69,3,3,4,2
201290,47,6,3,6,3
201291,55,5,4,1,1
201292,0,0,0,0,0
201293,63,11,3,2,1
201294,56,7,2,3,3
201295,63,1,1,1,1
201296,69,3,3,11,2
201297,69,15,11,18,3
201298,63,17,6,16,7
201299,39,5,3,5,3
201300,40,9,5,13,5
201301,34,14,3,2,1
201302,58,26,12,37,13
201303,38,16,3,3,3
201304,69,25,4,6,4
201305,4,1,1,2,2
201306,46,8,5,16,7
201307,50,10,9,11,5
201308,49,11,4,11,5
201309,63,9,5,4,1
201310,0,1,0,0,0
201311,64,15,4,3,3
201312,42,9,5,47,13
201313,41,8,3,3,3
201314,46,6,3,4,3
201315,12,4,3,3,2
201316,31,11,10,17,3
201317,66,11,5,12,7
201318,56,5,5,19,4
201319,61,10,2,2,2
201320,63,6,5,5,1
201321,43,25,3,3,3
201322,43,16,9,17,7
201323,25,6,2,2,1
201324,31,5,5,12,3
201325,72,13,7,14,4
201326,35,30,9,9,7
201327,18,1,1,1,1
201328,19,9,6,9,5
201329,3,4,2,4,3
201330,1,1,1,6,4
201331,43,19,6,15,2
201332,64,44,21,12,3
201333,37,9,5,3,2
201334,46,8,8,6,1
201335,33,7,6,21,5
201336,15,5,4,4,2
201337,39,8,2,4,3
201338,31,6,6,20,7
201339,70,16,13,27,5
201340,60,8,4,5,3
201341,2,4,3,5,2
201342,4,14,1,2,1
201343,39,13,6,4,2
201344,60,14,7,8,5
201345,57,9,8,10,4
201346,36,45,8,9,8
201347,18,12,4,18,7
201348,23,5,4,3,1
201349,74,7,5,8,5
201350,2,1,1,1,1
201351,42,13,4,6,2
201352,61,13,2,4,1
201353,68,13,9,38,5
201354,35,15,15,28,7
201355,58,14,11,25,5
201356,60,16,7,21,10
201357,51,13,6,9,5
201358,68,13,6,20,4
201359,59,27,17,13,2
201360,58,13,10,38,13
201361,65,15,4,5,3
201362,45,3,3,12,5
201363,58,22,9,11,4
201364,67,7,4,10,5
201365,51,4,4,5,2
201366,49,17,7,7,6
201367,72,21,14,23,8
201368,46,9,5,11,3
201369,60,9,4,5,3
201370,23,8,4,7,3
201371,14,9,1,1,1
201372,9,4,3,15,3
201373,51,38,6,6,3
201374,61,18,6,7,2
201375,1,8,1,7,3
201376,72,10,5,6,5
201377,51,19,7,23,7
201378,33,23,4,19,2
201379,15,3,3,8,4
201380,31,7,4,5,2
201381,66,34,11,8,3
201382,43,6,1,1,1
201383,37,5,3,4,1
201384,28,4,4,5,4
201385,1,1,1,1,1
201386,38,5,3,6,3
201387,46,6,1,2,1
201388,55,13,11,37,11
201389,29,9,8,24,6
201390,37,3,2,6,5
201391,12,16,3,11,3
201392,36,16,10,34,5
201393,31,18,18,64,15
201394,14,3,3,11,4
201395,62,18,6,31,8
201396,26,12,8,21,9
201397,45,6,6,7,1
201398,31,46,6,11,6
201399,57,17,9,8,2
201400,54,11,8,7,5
201401,42,6,2,4,1
201402,0,0,0,0,0
201403,8,6,5,8,4
201404,35,29,4,8,6
201405,34,3,2,2,1
201406,67,28,12,15,6
201407,53,7,5,3,1
201408,27,7,2,6,4
201409,9,3,3,3,3
201410,36,11,5,8,4
201411,54,39,16,33,10
201412,47,3,3,50,8
201413,70,21,14,32,2
201414,47,45,16,27,4
201415,4,1,1,3,1
201416,51,9,4,3,1
201417,34,8,5,6,3
201418,66,9,2,11,6
201419,19,10,10,23,7
201420,72,10,4,10,5
201421,51,12,6,23,6
201422,2,2,2,11,2
201423,31,4,4,19,3
201424,67,8,7,14,5
201425,64,18,6,6,3
201426,42,31,8,17,4
201427,64,40,7,12,9
201428,67,11,7,42,7
201429,31,6,5,14,4
201430,37,18,6,16,2
201431,67,4,4,3,2
201432,45,8,8,14,4
201433,72,32,7,10,6
201434,63,22,7,8,5
201435,18,10,2,2,2
201436,67,16,9,24,5
201437,47,19,9,10,2
201438,58,16,11,22,8
201439,22,8,5,26,10
201440,16,20,5,8,3
201441,74,56,51,19,3
201442,45,18,10,22,6
201443,67,8,5,18,6
201444,0,8,0,0,0
201445,60,3,2,6,3
201446,32,3,2,6,2
201447,32,15,7,13,4
201448,74,19,13,44,15
201449,40,16,14,45,8
201450,59,12,6,7,4
201451,37,5,4,1,1
201452,1,1,1,9,6
201453,42,17,16,9,4
201454,38,4,3,3,3
201455,39,6,5,6,4
201456,34,17,5,14,4
201457,0,0,0,0,0
201458,35,11,6,24,8
201459,22,3,3,9,1
201460,48,61,10,22,8
201461,67,6,6,14,2
201462,44,8,6,11,3
201463,54,2,2,11,4
201464,39,17,10,16,5
201465,74,8,4,7,4
201466,55,10,10,22,11
201467,6,8,4,9,5
201468,55,16,4,5,4
201469,17,6,5,23,4
201470,62,3,3,4,1
201471,66,10,8,10,2
201472,46,11,5,7,1
201473,20,9,7,7,3
201474,67,4,4,6,4
201475,52,9,5,7,5
201476,67,11,4,10,4
201477,67,21,7,26,11
201478,60,13,10,39,10
201479,63,21,16,35,8
201480,58,42,15,38,1
201481,30,15,3,6,5
201482,66,10,10,21,5
201483,20,9,6,14,1
201484,37,15,10,24,6
201485,55,9,6,19,5
201486,67,3,3,6,4
201487,24,5,5,45,4
201488,54,9,5,7,4
201489,66,3,2,2,1
201490,67,9,5,7,1
201491,1,1,1,6,3
201492,67,6,5,6,4
201493,32,20,4,2,1
201494,45,18,11,21,2
201495,44,9,6,9,6
201496,41,6,3,35,1
201497,51,19,18,34,13
201498,14,1,1,4,1
201499,29,5,3,7,3
201500,66,15,14,16,6
201501,34,8,4,9,3
201502,40,10,7,17,9
201503,8,5,5,16,6
201504,65,7,7,28,4
201505,39,13,10,30,9
201506,71,26,16,19,6
201507,45,16,11,37,9
201508,43,18,11,22,9
201509,36,5,5,12,5
201510,34,6,2,5,1
201511,63,30,6,18,8
201512,47,27,2,3,2
201513,2,3,2,10,5
201514,66,12,9,14,4
201515,40,6,5,10,5
201516,54,5,4,9,8
201517,65,24,7,10,1
201518,66,13,10,15,4
201519,66,16,3,2,1
201520,64,15,10,16,7
201521,41,6,6,3,1
201522,6,3,3,14,6
201523,-1,12,0,0,0
201524,17,7,5,5,2
201525,33,2,2,2,2
201526,66,3,3,3,1
201527,37,8,7,11,6
201528,44,3,2,2,2
201529,36,6,3,6,4
201530,48,6,4,7,1
201531,72,18,7,10,7
201532,65,7,6,18,1
201533,61,33,5,8,3
201534,63,12,12,82,7
201535,48,1,1,13,6
201536,39,4,4,5,2
201537,72,22,10,41,8
201538,66,5,5,12,3
201539,39,18,5,4,1
201540,54,15,7,13,5
201541,66,3,3,2,1
201542,55,7,7,17,8
201543,55,27,12,46,9
201544,5,5,5,36,11
201545,70,9,9,4,1
201546,19,22,7,19,3
201547,35,14,10,25,8
201548,61,13,6,8,5
201549,41,2,1,4,1
201550,48,1,1,2,1
201551,66,12,8,6,4
201552,63,7,6,30,7
201553,63,6,6,8,4
201554,25,3,2,9,6
201555,0,0,0,0,0
201556,60,7,7,10,1
201557,0,0,0,0,0
201558,12,3,2,4,1
201559,74,12,10,13,6
201560,1,1,1,6,3
201561,65,9,5,14,3
201562,32,12,6,22,6
201563,13,3,3,12,4
201564,53,3,3,15,1
201565,59,20,12,11,4
201566,73,24,14,29,7
201567,54,5,5,8,3
201568,0,1,1,1,1
201569,6,2,2,1,1
201570,48,7,5,8,7
201571,55,1,1,1,1
201572,62,25,4,9,2
201573,44,29,4,8,5
201574,56,48,6,3,2
201575,65,5,5,17,5
201576,48,11,5,22,4
201577,61,6,6,20,11
201578,32,15,3,3,3
201579,46,8,6,11,4
201580,8,1,1,3,2
201581,46,11,2,4,2
201582,64,6,5,18,5
201583,63,5,5,8,4
201584,46,4,4,10,2
201585,39,10,2,4,4
201586,53,9,8,16,3
201587,18,3,3,7,2
201588,53,20,4,8,5
201589,20,3,2,9,4
201590,28,8,8,23,6
201591,63,10,10,10,6
201592,54,2,2,2,2
201593,65,5,3,7,1
201594,50,52,13,10,4
201595,57,9,5,9,5
201596,65,10,9,18,5
201597,44,11,10,13,9
201598,32,8,8,6,1
201599,64,7,7,28,6
201600,55,4,2,3,2
201601,65,8,8,12,3
201602,7,5,5,16,8
201603,49,27,7,13,6
201604,46,4,3,4,3
201605,1,3,1,7,3
201606,60,7,7,5,1
201607,60,9,5,7,4
201608,36,6,6,8,4
201609,65,8,8,11,6
201610,63,7,5,12,6
201611,51,8,5,26,7
201612,46,5,5,11,2
201613,72,22,9,23,9
201614,34,22,5,5,2
201615,38,17,6,21,6
201616,4,4,4,38,1
201617,63,16,8,9,5
201618,55,11,8,12,6
201619,62,8,5,25,11
201620,64,11,3,4,4
201621,29,27,22,8,1
201622,63,16,6,6,6
201623,38,42,12,36,9
201624,0,0,0,0,0
201625,70,13,8,29,4
201626,64,8,7,22,5
201627,64,13,7,2,1
201628,1,1,1,9,2
201629,25,8,5,6,5
201630,40,9,7,8,1
201631,64,10,8,29,12
201632,57,24,11,10,4
201633,10,4,2,7,3
201634,30,35,10,10,2
201635,30,3,3,8,6
201636,64,6,5,13,5
201637,63,5,5,13,6
201638,55,9,4,7,3
201639,39,6,4,9,1
201640,64,8,8,32,2
201641,64,10,6,16,4
201642,9,8,2,4,3
201643,60,9,4,4,3
201644,49,23,12,33,8
201645,62,12,7,30,6
201646,3,2,2,6,3
201647,0,0,0,0,0
201648,71,16,6,18,2
201649,61,15,9,12,2
201650,1,1,1,8,4
201651,41,13,5,16,1
201652,36,17,4,4,3
201653,19,4,4,3,2
201654,51,7,4,6,1
201655,1,1,1,1,1
201656,13,11,1,1,1
201657,1,1,1,3,1
201658,26,5,2,2,2
201659,64,14,5,8,5
201660,55,6,4,8,5
201661,44,16,9,19,8
201662,23,5,4,4,3
201663,55,11,5,23,8
201664,11,2,2,7,2
201665,49,7,7,18,6
201666,30,3,1,1,1
201667,49,7,6,11,5
201668,45,11,10,12,6
201669,58,19,6,4,4
201670,61,26,9,20,9
201671,49,5,3,6,1
201672,31,1,1,3,2
201673,60,10,4,4,1
201674,33,4,3,10,1
201675,28,7,5,10,3
201676,63,8,8,19,4
201677,63,8,6,8,3
201678,61,28,12,25,5
201679,63,7,7,23,2
201680,44,4,2,2,2
201681,56,3,2,11,6
201682,51,31,8,21,4
201683,63,11,7,17,3
201684,60,4,3,2,2
201685,71,9,6,14,6
201686,27,8,5,12,2
201687,46,37,4,12,8
201688,0,7,0,0,0
201689,31,4,2,2,2
201690,55,9,6,12,5
201691,54,13,10,21,5
201692,1,2,1,1,1
201693,-1,0,0,0,0
201694,60,18,17,22,8
201695,61,5,4,11,2
201696,0,8,1,4,4
201697,63,22,12,82,12
201698,60,5,5,6,2
201699,51,7,7,32,7
201700,63,3,3,6,3
201701,62,5,5,7,2
201702,62,6,6,12,5
201703,36,9,5,6,4
201704,54,10,5,6,1
201705,58,8,6,9,4
201706,41,41,8,10,4
201707,37,6,5,11,4
201708,63,13,7,13,5
201709,48,6,6,11,4
201710,56,23,7,11,3
201711,9,7,1,2,2
201712,17,2,2,4,4
201713,44,16,5,27,6
201714,17,6,5,22,7
201715,63,10,8,17,3
201716,42,17,9,37,13
201717,61,12,6,7,5
201718,20,16,5,12,8
201719,42,11,6,12,6
201720,15,10,8,27,11
201721,27,13,6,13,1
201722,62,9,1,1,1
201723,40,15,6,23,7
201724,35,30,6,11,1
201725,61,8,6,6,5
201726,63,6,3,3,3
201727,38,13,4,6,2
201728,35,4,4,5,2
201729,36,2,1,6,1
201730,61,11,5,8,7
201731,54,6,5,17,2
201732,46,39,9,23,8
201733,43,3,3,5,3
201734,60,6,5,11,2
201735,46,9,8,17,13
201736,45,10,9,11,4
201737,37,5,5,6,1
201738,14,12,9,21,3
201739,52,7,4,10,3
201740,31,8,6,29,9
201741,62,11,8,11,5
201742,64,12,3,5,3
201743,40,14,6,5,2
201744,45,24,4,11,3
201745,3,3,3,10,5
201746,62,20,17,36,9
201747,31,16,2,5,3
201748,24,6,4,9,1
201749,59,4,3,2,2
201750,6,9,2,6,1
201751,6,3,2,3,2
201752,34,7,5,13,6
201753,41,17,6,3,3
201754,36,10,10,19,1
201755,62,10,6,44,8
201756,53,12,10,32,6
201757,60,3,3,32,4
201758,47,9,5,15,7
201759,38,9,4,20,7
201760,33,5,5,23,6
201761,18,9,4,6,2
201762,44,9,6,13,5
201763,62,8,8,31,7
201764,41,9,3,2,0
201765,62,2,2,4,2
201766,62,3,2,1,1
201767,15,2,2,1,1
201768,19,5,4,2,2
201769,62,2,2,6,4
201770,61,8,6,9,4
201771,13,4,4,3,3
201772,62,7,6,43,6
201773,61,2,2,4,2
201774,38,10,4,3,3
201775,58,7,3,6,2
201776,31,16,7,16,6
201777,34,3,3,7,3
201778,51,6,6,8,7
201779,51,12,5,10,3
201780,31,18,6,12,4
201781,56,2,2,2,2
201782,47,8,8,13,4
201783,61,8,8,32,8
201784,60,6,4,12,5
201785,46,8,8,15,4
201786,60,11,7,33,5
201787,61,7,6,5,4
201788,34,5,5,9,2
201789,40,2,1,1,1
201790,43,16,9,27,7
201791,52,16,10,18,6
201792,45,7,7,10,4
201793,1,1,1,3,3
201794,26,15,5,20,5
201795,17,4,3,8,4
201796,40,17,16,38,6
201797,37,11,4,4,4
201798,10,15,3,6,4
201799,15,2,2,22,12
201800,56,3,3,4,1
201801,2,1,1,1,1
201802,51,4,3,12,3
201803,54,7,6,12,6
201804,27,6,3,14,3
201805,42,6,6,11,2
201806,62,26,8,18,5
201807,28,14,7,15,4
201808,62,5,4,2,1
201809,50,24,7,17,6
201810,28,9,7,30,6
201811,46,11,6,20,6
201812,60,7,6,11,4
201813,60,12,5,7,4
201814,9,2,1,2,1
201815,10,8,1,2,2
201816,17,17,6,33,2
201817,62,12,8,19,6
201818,51,3,3,5,2
201819,58,3,3,8,5
201820,60,8,8,22,5
201821,31,8,4,7,2
201822,45,11,4,4,4
201823,26,4,4,13,1
201824,22,2,2,2,2
201825,2,2,2,15,6
201826,59,9,8,23,5
201827,19,8,4,3,2
201828,61,15,4,3,3
201829,49,31,15,26,7
201830,38,7,5,43,7
201831,73,20,5,9,5
201832,33,13,7,17,4
201833,45,24,5,11,3
201834,27,6,2,3,3
201835,63,7,5,22,5
201836,36,4,3,3,3
201837,22,17,7,42,4
201838,42,7,7,7,3
201839,61,4,4,17,4
201840,61,3,3,3,2
201841,24,17,7,27,7
201842,41,1,1,2,1
201843,14,2,2,6,4
201844,50,13,9,52,15
201845,41,8,8,18,6
201846,34,15,8,10,7
201847,12,1,1,5,2
201848,30,8,3,9,6
201849,49,21,7,13,4
201850,73,16,10,2,1
201851,2,1,1,2,1
201852,61,5,3,5,2
201853,26,8,7,10,4
201854,25,9,9,23,6
201855,53,12,12,25,3
201856,42,9,5,21,6
201857,61,12,8,9,5
201858,61,14,4,4,1
201859,61,23,4,16,4
201860,42,11,4,4,3
201861,44,8,4,4,3
201862,27,2,2,2,2
201863,53,5,3,10,4
201864,44,11,5,11,6
201865,54,15,9,21,4
201866,48,12,3,8,4
201867,49,16,6,2,1
201868,1,11,1,18,7
201869,31,3,2,1,1
201870,0,0,0,0,0
201871,26,9,8,19,5
201872,73,25,7,15,6
201873,47,10,4,3,2
201874,54,6,5,16,5
201875,38,12,5,18,7
201876,13,7,4,6,3
201877,39,6,4,5,2
201878,36,9,5,7,4
201879,48,15,5,7,6
201880,60,10,9,26,4
201881,51,10,10,17,3
201882,39,7,6,11,6
201883,8,3,3,3,1
201884,38,7,7,14,5
201885,51,6,6,18,8
201886,40,5,2,8,3
201887,61,18,18,6,1
201888,37,7,7,47,7
201889,31,17,10,15,5
201890,60,7,5,7,2
201891,68,10,10,23,5
201892,0,0,0,0,0
201893,56,8,8,34,5
201894,58,36,6,35,8
201895,33,3,3,12,4
201896,56,5,5,10,2
201897,54,6,6,9,2
201898,29,14,8,7,7
201899,25,3,3,7,2
201900,8,1,1,1,1
201901,0,1,0,0,0
201902,48,5,5,16,7
201903,57,28,13,29,9
201904,51,51,11,37,14
201905,28,14,4,5,2
201906,61,17,8,14,4
201907,54,5,4,5,3
201908,1,1,1,2,2
201909,56,5,5,9,7
201910,23,3,3,5,1
201911,59,11,11,26,8
201912,55,12,9,17,7
201913,51,11,9,46,8
201914,61,41,10,18,5
201915,60,6,5,14,5
201916,11,5,5,12,7
201917,15,2,2,16,5
201918,60,6,3,4,2
201919,60,54,3,3,2
201920,60,2,2,3,1
201921,61,11,8,56,11
201922,2,3,2,6,2
201923,57,5,5,18,4
201924,60,9,8,20,4
201925,38,16,13,19,7
201926,54,21,3,4,3
201927,43,15,9,10,2
201928,53,27,8,17,8
201929,40,1,1,1,1
201930,51,5,4,13,6
201931,32,2,2,3,1
201932,14,8,5,7,2
201933,60,3,3,2,2
201934,6,2,2,8,4
201935,20,10,8,27,11
201936,60,4,4,22,6
201937,-1,0,0,0,0
201938,13,4,2,1,1
201939,46,17,4,6,4
201940,41,25,5,3,3
201941,54,9,5,14,2
201942,0,0,0,0,0
201943,34,18,3,5,1
201944,1,1,1,10,4
201945,46,20,6,14,6
201946,9,3,2,4,3
201947,60,2,2,4,2
201948,47,6,4,15,3
201949,8,2,2,1,1
201950,45,2,2,1,1
201951,60,11,11,28,7
201952,53,13,4,8,2
201953,26,9,5,12,6
201954,44,9,8,10,6
201955,41,14,12,28,4
201956,19,8,6,15,7
201957,44,3,2,2,1
201958,59,11,5,8,6
201959,43,10,9,11,4
201960,24,11,6,7,2
201961,59,3,2,1,1
201962,29,9,7,9,3
201963,39,5,3,5,4
201964,1,1,1,2,1
201965,60,11,5,10,5
201966,32,17,9,20,11
201967,50,33,5,6,2
201968,59,2,2,5,3
201969,60,8,2,2,2
201970,1,1,1,2,1
201971,71,64,13,30,7
201972,35,1,1,1,1
201973,41,6,3,16,1
201974,26,8,2,5,4
201975,60,10,7,18,4
201976,1,2,1,4,3
201977,19,6,5,10,1
201978,66,48,8,9,3
201979,42,5,4,19,8
201980,23,7,7,14,3
201981,14,6,4,8,5
201982,60,8,6,5,2
201983,32,22,5,5,4
201984,55,7,4,9,3
201985,4,2,1,1,1
201986,60,4,2,12,7
201987,58,13,5,28,1
201988,31,7,5,14,5
201989,25,4,3,5,2
201990,42,9,5,9,5
201991,52,10,10,35,9
201992,59,16,4,7,3
201993,36,8,6,12,5
201994,37,13,13,23,6
201995,0,12,1,4,3
201996,52,5,4,5,4
201997,1,1,1,4,1
201998,0,1,0,0,0
201999,71,16,6,21,3
202000,46,6,4,25,8
202001,3,9,3,3,2
202002,60,11,11,24,9
202003,60,5,4,8,1
202004,12,12,4,9,6
202005,24,7,7,35,6
202006,39,1,1,1,1
202007,53,33,7,11,6
202008,28,9,5,6,2
202009,29,11,11,39,7
202010,56,11,10,20,8
202011,51,10,10,23,3
202012,41,8,6,11,6
202013,37,19,3,8,3
202014,1,1,1,4,2
202015,46,4,3,8,4
202016,39,6,6,13,1
202017,32,7,4,12,2
202018,73,24,11,33,9
202019,49,17,10,13,4
202020,46,8,6,12,3
202021,60,13,8,2,1
202022,60,6,6,15,6
202023,60,2,2,1,1
202024,13,1,1,4,3
202025,37,6,4,7,1
202026,51,11,11,32,10
202027,72,15,6,3,3
202028,57,16,6,17,4
202029,60,4,4,6,2
202030,0,0,0,0,0
202031,45,17,3,4,3
202032,60,3,3,11,1
202033,59,4,3,4,2
202034,27,5,2,2,1
202035,25,2,1,1,1
202036,26,5,4,10,4
202037,10,8,8,23,4
202038,48,8,8,23,1
202039,44,4,4,4,2
202040,42,13,3,5,4
202041,59,9,8,10,2
202042,59,2,2,1,0
202043,59,12,8,6,3
202044,31,7,6,12,3
202045,55,7,7,22,5
202046,59,9,6,18,7
202047,46,23,4,9,8
202048,42,9,2,12,4
202049,14,6,6,27,6
202050,15,4,3,5,2
202051,22,4,2,2,2
202052,44,28,7,11,6
202053,54,29,5,9,2
202054,38,4,2,13,6
202055,45,17,11,22,5
202056,58,29,10,33,8
202057,53,13,6,10,3
202058,54,7,5,12,2
202059,42,11,11,26,6
202060,51,11,10,7,3
202061,7,4,3,3,3
202062,66,11,4,9,1
202063,51,5,3,4,2
202064,57,23,8,10,5
202065,26,18,10,13,8
202066,27,1,1,1,1
202067,59,5,5,16,3
202068,42,3,3,12,3
202069,50,7,5,13,7
202070,59,5,5,5,3
202071,55,8,7,45,6
202072,3,6,1,8,4
202073,59,11,6,12,2
202074,30,7,7,15,1
202075,28,12,1,1,1
202076,47,4,4,9,3
202077,18,11,2,4,3
202078,44,6,4,6,5
202079,1,3,1,9,6
202080,57,17,7,13,5
202081,45,16,7,17,6
202082,38,21,9,11,6
202083,59,2,2,3,2
202084,51,7,3,5,3
202085,49,14,7,4,4
202086,0,0,0,0,0
202087,0,0,0,0,0
202088,59,11,11,2,1
202089,58,6,6,14,5
202090,41,10,9,10,1
202091,31,4,1,2,1
202092,57,8,8,25,5
202093,59,4,3,31,4
202094,50,2,2,3,1
202095,27,5,5,20,8
202096,28,28,9,14,6
202097,38,1,1,1,1
202098,42,6,6,4,2
202099,40,1,1,1,0
202100,46,5,5,4,4
202101,33,13,6,19,6
202102,40,7,5,19,1
202103,49,4,4,11,6
202104,40,13,1,3,1
202105,37,13,7,15,3
202106,35,12,9,17,5
202107,56,10,4,4,2
202108,49,5,3,5,1
202109,3,1,1,10,4
202110,43,10,4,13,4
202111,50,7,6,7,3
202112,58,2,2,2,1
202113,35,25,10,13,7
202114,56,14,6,12,5
202115,59,3,3,5,4
202116,65,12,7,12,2
202117,37,5,5,4,2
202118,72,21,10,17,6
202119,40,3,1,11,2
202120,59,14,14,33,6
202121,0,0,0,0,0
202122,31,12,2,1,1
202123,10,3,3,4,4
202124,28,12,9,45,12
202125,73,12,8,6,3
202126,55,3,3,3,2
202127,34,4,2,2,0
202128,48,3,2,2,2
202129,50,12,5,5,4
202130,31,2,2,7,6
202131,55,9,6,14,5
202132,14,9,5,10,1
202133,60,25,6,6,5
202134,51,10,4,6,6
202135,45,4,4,8,2
202136,16,9,9,11,5
202137,43,23,9,17,5
202138,34,7,7,21,5
202139,58,6,6,13,5
202140,46,26,16,16,8
202141,6,4,2,1,1
202142,33,14,9,9,4
202143,47,5,4,20,3
